"Positions_ID","Buchungs_FS","Konto","Anzahl","Preis","Rabatt","Benutzer_FS","erfasst","Leistung_Text","Leistung_FS"
"3821","1047","210","16","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3822","1047","110","24","17.00","0.05","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3823","1047","210","24","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3824","1047","130","4","27.00","0.05","13","2001-02-12 00:00:00","Zweibettzimmer","3"
"3825","1047","210","4","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3826","1047","210","1","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3827","1047","170","1","37.00","0.05","13","2001-02-12 00:00:00","Einerzimmer",NULL
"3828","1048","151","16","22.00","0.05","13","2001-02-12 00:00:00","4-Bettzimmer","3"
"3829","1048","210","16","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3830","1048","110","24","17.00","0.05","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3831","1048","210","24","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3832","1048","130","4","27.00","0.05","13","2001-02-12 00:00:00","Zweibettzimmer","3"
"3833","1048","210","4","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3834","1048","210","1","8.00","0.05","13","2001-02-12 00:00:00","Zmorge",NULL
"3835","1048","170","1","37.00","0.05","13","2001-02-12 00:00:00","Einerzimmer",NULL
"3836","1049","110","12","17.00","0.10","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3837","1049","210","12","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3838","1049","210","1","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3839","1049","170","1","37.00","0.10","13","2001-02-12 00:00:00","Einerzimmer",NULL
"3840","1049","241","13","11.50","0.10","13","2001-02-12 00:00:00","Abendessen Menü Halbpensi",NULL
"3841","1050","150","15","25.00","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3842","1050","210","15","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3843","1051","110","18","17.00","0.00","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3844","1051","210","18","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3845","1051","110","19","17.00","0.00","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3846","1051","210","19","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3847","1051","151","8","22.00","0.00","13","2001-02-12 00:00:00","4-Bettzimmer","3"
"3848","1051","210","8","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3849","1051","130","2","27.00","0.00","13","2001-02-12 00:00:00","Zweibettzimmer","3"
"3850","1051","210","2","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3851","1051","210","2","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3852","1051","170","2","37.00","0.00","13","2001-02-12 00:00:00","Einerzimmer",NULL
"3853","1051","130","-2","27.00","0.00","13","2001-02-12 00:00:00","Zweibettzimmer","3"
"3854","1051","210","-2","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3855","1052","110","36","17.00","0.10","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3856","1052","210","36","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3857","1052","151","90","22.00","0.10","13","2001-02-12 00:00:00","4-Bettzimmer","3"
"3858","1052","210","90","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3859","1052","130","24","27.00","0.10","13","2001-02-12 00:00:00","Zweibettzimmer","3"
"3860","1052","210","24","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3861","1053","110","10","17.00","0.00","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3862","1053","210","10","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3863","1053","190","1","12.50","0.00","13","2001-02-12 00:00:00","Kinderpreise Mehrbettzimm",NULL
"3864","1053","190","1","0.00","0.00","13","2001-02-12 00:00:00","Kinderpreise gratis",NULL
"3865","1054","110","36","17.00","0.00","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3866","1054","210","36","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3867","1054","151","4","22.00","0.00","13","2001-02-12 00:00:00","4-Bettzimmer","3"
"3868","1054","210","4","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3869","1055","151","48","22.00","0.00","13","2001-02-12 00:00:00","4-Bettzimmer","3"
"3870","1055","210","48","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3871","1055","130","12","27.00","0.00","13","2001-02-12 00:00:00","Zweibettzimmer","3"
"3872","1055","210","12","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3873","1056","110","33","17.00","0.00","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3874","1056","210","33","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3875","1056","190","22","12.50","0.00","13","2001-02-12 00:00:00","Kinderpreise Mehrbettzimm",NULL
"3876","1056","430","1","44.00","0.00","13","2001-02-12 00:00:00","Mitgliederkarte Familie/L",NULL
"3877","1057","150","42","25.00","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3878","1057","210","42","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3879","1057","241","42","11.50","0.00","13","2001-02-12 00:00:00","Abendessen Halbpension",NULL
"3880","1057","230","42","10.00","0.00","13","2001-02-12 00:00:00","Lunchpaket",NULL
"3881","1058","150","4","25.00","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3882","1058","210","4","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3883","1058","150","3","25.00","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3884","1058","210","3","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3885","1059","150","2","22.50","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3886","1059","210","2","7.20","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3887","1059","240","2","10.30","0.00","13","2001-02-12 00:00:00","Abendessen Menu",NULL
"3888","1059","172","2","19.00","0.00","13","2001-02-12 00:00:00","Eintritt Säntispark",NULL
"3889","1059","190","1","14.85","0.00","13","2001-02-12 00:00:00","Kinderpreise",NULL
"3890","1059","240","1","5.15","0.00","13","2001-02-12 00:00:00","Abendessen Menu",NULL
"3891","1059","150","1","20.00","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3892","1059","210","1","6.40","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3893","1059","240","1","8.60","0.00","13","2001-02-12 00:00:00","Abendessen Menu",NULL
"3894","1059","172","1","11.00","0.00","13","2001-02-12 00:00:00","Eintritt Säntispark",NULL
"3895","1059","150","2","22.50","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3896","1059","210","2","7.20","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3897","1059","240","2","10.30","0.00","13","2001-02-12 00:00:00","Abendessen Menu",NULL
"3898","1059","172","2","19.00","0.00","13","2001-02-12 00:00:00","Eintritt Säntispark",NULL
"3899","1059","150","2","20.00","0.00","13","2001-02-12 00:00:00","Familienzimmer","6"
"3900","1059","210","2","6.40","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3901","1059","240","2","8.60","0.00","13","2001-02-12 00:00:00","Abendessen Menu",NULL
"3902","1059","172","2","11.00","0.00","13","2001-02-12 00:00:00","Eintritt Säntispark",NULL
"3903","1060","150","23","25.00","0.00","13","2001-02-12 00:00:00","4 x Familienzimmer","6"
"3904","1060","151","12","25.00","0.00","13","2001-02-12 00:00:00","3 x 4-Bettzimmer","3"
"3905","1060","130","12","25.00","0.00","13","2001-02-12 00:00:00","6 x Zweibettzimmer","3"
"3906","1060","210","47","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3907","1061","130","16","27.00","0.00","13","2001-02-12 00:00:00","Zweibettzimmer","3"
"3908","1061","210","16","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3909","1062","110","5","17.00","0.10","13","2001-02-12 00:00:00","Mehrbettzimmer","3"
"3910","1062","210","5","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3911","1062","151","7","22.00","0.10","13","2001-02-12 00:00:00","4-Bettzimmer","3"
"3912","1062","210","7","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3913","1062","210","1","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3914","1062","170","1","37.00","0.10","13","2001-02-12 00:00:00","Einerzimmer",NULL
"3915","1062","241","13","11.50","0.10","13","2001-02-12 00:00:00","Abendessen Halbpension",NULL
"3916","1063","130","52","27.00","0.20","13","2001-02-15 00:00:00","Zweibettzimmer","3"
"3917","1063","210","52","8.00","0.20","13","2001-02-15 00:00:00","Zmorge",NULL
"3918","1064","151","7","22.00","0.00","13","2001-02-15 00:00:00","4-Bettzimmer","3"
"3919","1064","210","7","8.00","0.00","13","2001-02-15 00:00:00","Zmorge",NULL
"3920","1064","151","3","22.00","0.00","13","2001-02-15 00:00:00","4-Bettzimmer","3"
"3921","1064","210","3","8.00","0.00","13","2001-02-15 00:00:00","Zmorge",NULL
"3922","1064","241","10","11.50","0.00","13","2001-02-15 00:00:00","Abendessen Halbpension",NULL
"3923","1064","220","10","11.50","0.00","13","2001-02-15 00:00:00","Mittagessen",NULL
"3924","1064","427","10","0.00","0.00","13","2001-02-15 00:00:00","Pausenerfrischungen (Tee/",NULL
"3925","1065","110","3","17.00","0.00","13","2001-02-16 00:00:00","dortoir",NULL
"3926","1065","210","3","8.00","0.00","13","2001-02-16 00:00:00","Petit déjeuner",NULL
"3927","1065","150","17","25.00","0.10","13","2001-02-16 00:00:00","Chambre-Famille",NULL
"3928","1065","210","17","8.00","0.10","13","2001-02-16 00:00:00","Petit déjeuner",NULL
"3929","1065","150","3","25.00","0.10","13","2001-02-16 00:00:00","Chambre-Famille",NULL
"3930","1065","210","3","8.00","0.10","13","2001-02-16 00:00:00","Petit déjeuner",NULL
"3931","1065","210","1","8.00","0.00","13","2001-02-16 00:00:00","Petit déjeuner",NULL
"3932","1065","170","1","37.00","0.00","13","2001-02-16 00:00:00","Chambre-Individuelle",NULL
"3933","1065","241","24","11.50","0.00","13","2001-02-16 00:00:00","souper menu demi-pension",NULL
"3934","1067","110","36","17.00","0.00","13","2001-02-18 00:00:00","Mehrbettzimmer","3"
"3935","1067","210","36","8.00","0.00","13","2001-02-18 00:00:00","Zmorge",NULL
"3936","1067","241","36","11.50","0.00","13","2001-02-18 00:00:00","Abendessen Halbpension",NULL
"3937","1067","230","36","10.00","0.00","13","2001-02-18 00:00:00","Lunch",NULL
"3938","1068","210","9","8.00","0.10","13","2001-02-19 00:00:00","Zmorge",NULL
"3939","1068","170","9","37.00","0.10","13","2001-02-19 00:00:00","Einerzimmer",NULL
"3940","1069","110","31","17.00","0.10","13","2001-02-19 00:00:00","Mehrbettzimmer","3"
"3941","1069","210","31","8.00","0.10","13","2001-02-19 00:00:00","Zmorge",NULL
"3942","1069","110","1","17.00","0.10","13","2001-02-19 00:00:00","Mehrbettzimmer","3"
"3943","1069","210","1","8.00","0.10","13","2001-02-19 00:00:00","Zmorge",NULL
"3944","1069","210","2","8.00","0.10","13","2001-02-19 00:00:00","Zmorge",NULL
"3945","1069","170","2","37.00","0.10","13","2001-02-19 00:00:00","Einerzimmer",NULL
"3946","1070","130","4","27.00","0.00","13","2001-02-21 00:00:00","Zweibettzimmer","3"
"3947","1070","210","4","8.00","0.00","13","2001-02-21 00:00:00","Zmorge",NULL
"3948","1070","110","68","17.00","0.00","13","2001-02-21 00:00:00","Mehrbettzimmer","3"
"3949","1070","210","68","8.00","0.00","13","2001-02-21 00:00:00","Zmorge",NULL
"3950","1070","130","-2","27.00","0.00","13","2001-02-21 00:00:00","Zweibettzimmer","3"
"3951","1070","210","-2","8.00","0.00","13","2001-02-21 00:00:00","Zmorge",NULL
"3952","1071","130","10","27.00","0.00","13","2001-02-21 00:00:00","Zweibettzimmer","3"
"3953","1071","210","10","8.00","0.00","13","2001-02-21 00:00:00","Zmorge",NULL
"3954","1071","110","80","17.00","0.00","13","2001-02-21 00:00:00","Mehrbettzimmer","3"
"3955","1071","210","80","8.00","0.00","13","2001-02-21 00:00:00","Zmorge",NULL
"3956","1071","130","-5","27.00","0.00","13","2001-02-21 00:00:00","Zweibettzimmer","3"
"3957","1071","210","-5","8.00","0.00","13","2001-02-21 00:00:00","Zmorge",NULL
"3958","1072","210","4","8.00","0.10","13","2001-02-21 00:00:00","Zmorge",NULL
"3959","1072","170","4","37.00","0.10","13","2001-02-21 00:00:00","Einerzimmer",NULL
"3960","1072","130","16","27.00","0.10","13","2001-02-21 00:00:00","Zweibettzimmer","3"
"3961","1072","210","16","8.00","0.10","13","2001-02-21 00:00:00","Zmorge",NULL
"3962","1072","150","32","25.00","0.10","13","2001-02-21 00:00:00","Familienzimmer","6"
"3963","1072","210","32","8.00","0.10","13","2001-02-21 00:00:00","Zmorge",NULL
"3964","1072","241","52","11.50","0.00","13","2001-02-21 00:00:00","Abendessen Halbpension",NULL
"3965","1073","210","8","8.00","0.05","13","2001-02-21 00:00:00","Zmorge",NULL
"3966","1073","170","8","37.00","0.05","13","2001-02-21 00:00:00","Einerzimmer",NULL
"3967","1073","110","88","17.00","0.05","13","2001-02-21 00:00:00","Mehrbettzimmer","3"
"3968","1073","210","88","8.00","0.05","13","2001-02-21 00:00:00","Zmorge",NULL
"3969","1073","241","96","11.50","0.05","13","2001-02-21 00:00:00","Abendessen Halbpension",NULL
"3970","1074","150","6","25.00","0.00","13","2001-02-21 00:00:00","Chambre-Famille",NULL
"3971","1074","210","6","8.00","0.00","13","2001-02-21 00:00:00","Petit déjeuner",NULL
"3972","1075","150","4","25.00","0.00","13","2001-02-22 00:00:00","Familienzimmer (m. Du/WC)",NULL
"3973","1075","210","4","8.00","0.00","13","2001-02-22 00:00:00","Zmorge",NULL
"3974","1075","190","1","16.50","0.00","13","2001-02-22 00:00:00","1 x Kinderpreis",NULL
"3975","1075","241","4","11.50","0.00","13","2001-02-22 00:00:00","Abendessen Halbpension",NULL
"3976","1075","190","1","6.00","0.00","13","2001-02-22 00:00:00","1 x Kinderpreis Halbpensi",NULL
"3977","1075","150","2","22.50","0.00","13","2001-02-22 00:00:00","Familienzimmer (m. Du/WC)",NULL
"3978","1075","210","2","7.20","0.00","13","2001-02-22 00:00:00","Zmorge",NULL
"3979","1075","240","2","10.30","0.00","13","2001-02-22 00:00:00","Abendessen Menu",NULL
"3980","1075","172","2","19.00","0.00","13","2001-02-22 00:00:00","Eintritt Säntispark",NULL
"3981","1075","150","2","20.00","0.00","13","2001-02-22 00:00:00","Familienzimmer (m. Du/WC)",NULL
"3982","1075","210","2","6.40","0.00","13","2001-02-22 00:00:00","Zmorge",NULL
"3983","1075","240","2","8.60","0.00","13","2001-02-22 00:00:00","Abendessen Menu",NULL
"3984","1075","172","2","11.00","0.00","13","2001-02-22 00:00:00","Eintritt Säntispark",NULL
"3985","1075","190","1","14.85","0.00","13","2001-02-22 00:00:00","Kinderpreise",NULL
"3986","1075","240","1","5.15","0.00","13","2001-02-22 00:00:00","Abendessen Menu",NULL
"3987","1076","150","2","22.50","0.00","13","2001-02-22 00:00:00","Familienzimmer (m. Du/WC)",NULL
"3988","1076","210","2","7.20","0.00","13","2001-02-22 00:00:00","Zmorge",NULL
"3989","1076","240","2","10.30","0.00","13","2001-02-22 00:00:00","Abendessen Menu",NULL
"3990","1076","172","2","19.00","0.00","13","2001-02-22 00:00:00","Eintritt Säntispark",NULL
"3991","1076","190","2","14.85","0.00","13","2001-02-22 00:00:00","Kinderpreise",NULL
"3992","1076","240","2","5.15","0.00","13","2001-02-22 00:00:00","Abendessen Menu",NULL
"3993","1076","190","1","0.00","0.00","13","2001-02-22 00:00:00","Kinderpreise unter 2 Jahr",NULL
"3994","1074","450","6","6.00","0.00","13","2001-02-23 00:00:00","Internationale Welcome-St",NULL
"3995","1078","150","2","22.50","0.00","13","2001-02-23 00:00:00","Familienzimmer (m. Du/WC)",NULL
"3996","1078","210","2","7.20","0.00","13","2001-02-23 00:00:00","Zmorge",NULL
"3997","1078","240","2","10.30","0.00","13","2001-02-23 00:00:00","Abendessen Menu",NULL
"3998","1078","172","2","19.00","0.00","13","2001-02-23 00:00:00","Eintritt Säntispark",NULL
"3999","1078","150","2","20.00","0.00","13","2001-02-23 00:00:00","Familienzimmer (m. Du/WC)",NULL
"4000","1078","210","2","6.40","0.00","13","2001-02-23 00:00:00","Zmorge",NULL
"4001","1078","240","2","8.60","0.00","13","2001-02-23 00:00:00","Abendessen Menu",NULL
"4002","1078","172","2","11.00","0.00","13","2001-02-23 00:00:00","Eintritt Säntispark",NULL
"4003","1079","151","8","22.00","0.00","13","2001-02-24 00:00:00","4-Bettzimmer","3"
"4004","1079","210","8","8.00","0.00","13","2001-02-24 00:00:00","Zmorge",NULL
"4005","1079","151","16","22.00","0.10","13","2001-02-24 00:00:00","4-Bettzimmer","3"
"4006","1079","210","16","8.00","0.10","13","2001-02-24 00:00:00","Zmorge",NULL
"4007","1080","110","24","17.00","0.00","13","2001-02-24 00:00:00","Mehrbettzimmer","3"
"4008","1080","210","24","8.00","0.00","13","2001-02-24 00:00:00","Zmorge",NULL
"4009","1080","110","12","17.00","0.00","13","2001-02-24 00:00:00","Mehrbettzimmer","3"
"4010","1080","210","12","8.00","0.00","13","2001-02-24 00:00:00","Zmorge",NULL
"4011","1080","151","3","22.00","0.00","13","2001-02-24 00:00:00","4-Bettzimmer","3"
"4012","1080","210","3","8.00","0.00","13","2001-02-24 00:00:00","Zmorge",NULL
"4013","1080","130","2","27.00","0.00","13","2001-02-24 00:00:00","Zweibettzimmer","3"
"4014","1080","210","2","8.00","0.00","13","2001-02-24 00:00:00","Zmorge",NULL
"4015","1080","210","1","8.00","0.00","13","2001-02-24 00:00:00","Zmorge",NULL
"4016","1080","170","1","37.00","0.00","13","2001-02-24 00:00:00","Einerzimmer",NULL
"4017","1080","130","-1","27.00","0.00","13","2001-02-24 00:00:00","Zweibettzimmer","3"
"4018","1080","210","-1","8.00","0.00","13","2001-02-24 00:00:00","Zmorge",NULL
"4019","1081","130","6","27.00","0.00","13","2001-02-26 00:00:00","Double-room",NULL
"4020","1081","210","6","8.00","0.00","13","2001-02-26 00:00:00","Breakfast",NULL
"4021","1077","110","14","17.00","0.00","13","2001-02-26 00:00:00","Mehrbettzimmer","3"
"4022","1077","210","14","8.00","0.00","13","2001-02-26 00:00:00","Zmorge",NULL
"4023","1077","190","14","12.50","0.00","13","2001-02-26 00:00:00","Kinderpreise",NULL
"4024","1082","110","144","17.00","0.05","13","2001-02-26 00:00:00","Mehrbettzimmer","3"
"4025","1082","210","144","8.00","0.05","13","2001-02-26 00:00:00","Zmorge",NULL
"4026","1082","151","56","22.00","0.05","13","2001-02-26 00:00:00","4-Bettzimmer","3"
"4027","1082","210","56","8.00","0.05","13","2001-02-26 00:00:00","Zmorge",NULL
"4028","1082","130","16","27.00","0.05","13","2001-02-26 00:00:00","Zweibettzimmer","3"
"4029","1082","210","16","8.00","0.05","13","2001-02-26 00:00:00","Zmorge",NULL
"4030","1082","210","4","8.00","0.05","13","2001-02-26 00:00:00","Zmorge",NULL
"4031","1082","170","4","37.00","0.05","13","2001-02-26 00:00:00","Einerzimmer",NULL
"4032","1082","241","220","11.50","0.05","13","2001-02-26 00:00:00","Abendessen Halbpension",NULL
"4033","1083","150","3","25.00","0.00","13","2001-02-27 00:00:00","Familienzimmer (m. Du/WC)",NULL
"4034","1083","210","3","8.00","0.00","13","2001-02-27 00:00:00","Zmorge",NULL
"4035","1083","150","1","22.50","0.00","13","2001-02-27 00:00:00","Familienzimmer (m. Du/WC)",NULL
"4036","1083","210","1","7.20","0.00","13","2001-02-27 00:00:00","Zmorge",NULL
"4037","1083","240","1","10.30","0.00","13","2001-02-27 00:00:00","Abendessen Menu",NULL
"4038","1083","172","1","19.00","0.00","13","2001-02-27 00:00:00","Eintritt Säntispark",NULL
"4039","1083","150","2","20.00","0.00","13","2001-02-27 00:00:00","Familienzimmer (m. Du/WC)",NULL
"4040","1083","210","2","6.40","0.00","13","2001-02-27 00:00:00","Zmorge",NULL
"4041","1083","240","2","8.60","0.00","13","2001-02-27 00:00:00","Abendessen Menu",NULL
"4042","1083","172","2","11.00","0.00","13","2001-02-27 00:00:00","Eintritt Säntispark",NULL
"4043","1084","210","11","8.00","0.00","13","2001-02-27 00:00:00","Zmorge",NULL
"4044","1084","170","11","37.00","0.00","13","2001-02-27 00:00:00","Einerzimmer",NULL
"4045","1085","150","2","22.50","0.00","13","2001-03-02 00:00:00","Familienzimmer (m. Du/WC)",NULL
"4046","1085","210","2","7.20","0.00","13","2001-03-02 00:00:00","Zmorge",NULL
"4047","1085","240","2","10.30","0.00","13","2001-03-02 00:00:00","Abendessen Menu",NULL
"4048","1085","172","2","19.00","0.00","13","2001-03-02 00:00:00","Eintritt Säntispark",NULL
"4049","1085","190","1","14.85","0.00","13","2001-03-02 00:00:00","Kinderpreise",NULL
"4050","1085","240","1","3.15","0.00","13","2001-03-02 00:00:00","Abendessen Menu",NULL
"4051","1085","150","2","25.00","0.00","13","2001-03-02 00:00:00","Familienzimmer (m. Du/WC)",NULL
"4052","1085","210","2","8.00","0.00","13","2001-03-02 00:00:00","Zmorge",NULL
"4053","1085","190","1","16.50","0.00","13","2001-03-02 00:00:00","Kinderpreise Zusatzüberna",NULL
